Vertex	Dijkstra	DeltaStepping	ParallelDeltaStepping
3586	26.2934	26.2934	26.2934
3587	24.3505	24.3505	24.3505
3588	24.693	24.693	24.693
3589	30.574	30.574	30.574
3590	25.7194	25.7194	25.7194
3591	26.8495	26.8495	26.8495
3592	20.1723	20.1723	20.1723
3593	24.0125	24.0125	24.0125
3594	20.6864	20.6864	20.6864
3595	19.6857	19.6857	19.6857
3596	23.2898	23.2898	23.2898
3597	29.7509	29.7509	29.7509
3598	22.7299	22.7299	22.7299
3599	21.603	21.603	21.603
3600	21.451	21.451	21.451
3601	13.2609	13.2609	13.2609
3602	19.3957	19.3957	19.3957
3603	29.8961	29.8961	29.8961
3604	25.0625	25.0625	25.0625
3605	29.2527	29.2527	29.2527
3606	19.99	19.99	19.99
3607	16.45	16.45	16.45
3608	30.8803	30.8803	30.8803
3609	20.5089	20.5089	20.5089
3610	27.4225	27.4225	27.4225
3611	22.9699	22.9699	22.9699
3612	30.9171	30.9171	30.9171
3613	23.7538	23.7538	23.7538
3614	26.8223	26.8223	26.8223
3615	17.7154	17.7154	17.7154
3616	26.2781	26.2781	26.2781
3617	23.7194	23.7194	23.7194
3618	25.5732	25.5732	25.5732
3619	22.9971	22.9971	22.9971
3620	23.8445	23.8445	23.8445
3621	30.6816	30.6816	30.6816
3622	33.4248	33.4248	33.4248
3623	27.7141	27.7141	27.7141
3624	29.7537	29.7537	29.7537
3625	14.5177	14.5177	14.5177
3626	24.5622	24.5622	24.5622
3627	23.1154	23.1154	23.1154
3628	34.6465	34.6465	34.6465
3629	22.0509	22.0509	22.0509
3630	23.7303	23.7303	23.7303
3631	26.0153	26.0153	26.0153
3632	31.9077	31.9077	31.9077
3633	29.5459	29.5459	29.5459
3634	19.4302	19.4302	19.4302
3635	24.3335	24.3335	24.3335
3636	33.0363	33.0363	33.0363
3637	23.9253	23.9253	23.9253
3638	29.4241	29.4241	29.4241
3639	22.1909	22.1909	22.1909
3640	25.7973	25.7973	25.7973
3641	29.9863	29.9863	29.9863
3642	24.7275	24.7275	24.7275
3643	19.0618	19.0618	19.0618
3644	16.9472	16.9472	16.9472
3645	26.5898	26.5898	26.5898
3646	27.8226	27.8226	27.8226
3647	29.5735	29.5735	29.5735
3648	22.7728	22.7728	22.7728
3649	24.1704	24.1704	24.1704
3650	15.7533	15.7533	15.7533
3651	19.7667	19.7667	19.7667
3652	19.5311	19.5311	19.5311
3653	28.2416	28.2416	28.2416
3654	24.333	24.333	24.333
3655	17.8557	17.8557	17.8557
3656	24.3569	24.3569	24.3569
3657	24.4839	24.4839	24.4839
3658	22.6797	22.6797	22.6797
3659	19.1567	19.1567	19.1567
3660	29.7856	29.7856	29.7856
3661	19.6794	19.6794	19.6794
3662	15.5094	15.5094	15.5094
3663	21.7663	21.7663	21.7663
3664	26.1075	26.1075	26.1075
3665	24.2729	24.2729	24.2729
3666	23.1693	23.1693	23.1693
3667	22.0588	22.0588	22.0588
3668	23.6422	23.6422	23.6422
3669	27.7277	27.7277	27.7277
3670	27.8079	27.8079	27.8079
3671	22.3158	22.3158	22.3158
3672	23.5748	23.5748	23.5748
3673	26.3733	26.3733	26.3733
3674	35.1154	35.1154	35.1154
3675	24.1809	24.1809	24.1809
3676	22.8768	22.8768	22.8768
3677	10.9603	10.9603	10.9603
3678	22.0735	22.0735	22.0735
3679	20.6686	20.6686	20.6686
3680	26.8411	26.8411	26.8411
3681	26.0354	26.0354	26.0354
3682	23.055	23.055	23.055
3683	22.5583	22.5583	22.5583
3684	21.2258	21.2258	21.2258
3685	25.1662	25.1662	25.1662
3686	23.9523	23.9523	23.9523
3687	25.9119	25.9119	25.9119
3688	24.7646	24.7646	24.7646
3689	28.8313	28.8313	28.8313
3690	24.4418	24.4418	24.4418
3691	25.3969	25.3969	25.3969
3692	25.4341	25.4341	25.4341
3693	18.8149	18.8149	18.8149
3694	27.8475	27.8475	27.8475
3695	19.7914	19.7914	19.7914
3696	24.3067	24.3067	24.3067
3697	28.0185	28.0185	28.0185
3698	20.5001	20.5001	20.5001
3699	21.9591	21.9591	21.9591
3700	21.4939	21.4939	21.4939
3701	22.9465	22.9465	22.9465
3702	24.8385	24.8385	24.8385
3703	24.0109	24.0109	24.0109
3704	32.0524	32.0524	32.0524
3705	23.4525	23.4525	23.4525
3706	26.9971	26.9971	26.9971
3707	28.9394	28.9394	28.9394
3708	24.4002	24.4002	24.4002
3709	26.5628	26.5628	26.5628
3710	27.7204	27.7204	27.7204
3711	23.632	23.632	23.632
3712	23.1082	23.1082	23.1082
3713	23.9017	23.9017	23.9017
3714	18.5808	18.5808	18.5808
3715	21.3846	21.3846	21.3846
3716	9.87625	9.87625	9.87625
3717	23.9483	23.9483	23.9483
3718	18.0115	18.0115	18.0115
3719	20.2569	20.2569	20.2569
3720	25.3827	25.3827	25.3827
3721	28.7942	28.7942	28.7942
3722	19.4089	19.4089	19.4089
3723	28.0708	28.0708	28.0708
3724	24.632	24.632	24.632
3725	23.3714	23.3714	23.3714
3726	24.8705	24.8705	24.8705
3727	21.524	21.524	21.524
3728	25.3733	25.3733	25.3733
3729	33.2375	33.2375	33.2375
3730	20.9655	20.9655	20.9655
3731	18.8197	18.8197	18.8197
3732	15.0731	15.0731	15.0731
3733	23.5081	23.5081	23.5081
3734	21.8594	21.8594	21.8594
3735	24.8749	24.8749	24.8749
3736	14.5739	14.5739	14.5739
3737	25.6305	25.6305	25.6305
3738	33.1906	33.1906	33.1906
3739	16.686	16.686	16.686
3740	18.0649	18.0649	18.0649
3741	25.1358	25.1358	25.1358
3742	31.0266	31.0266	31.0266
3743	29.937	29.937	29.937
3744	22.6792	22.6792	22.6792
3745	23.4096	23.4096	23.4096
3746	24.3534	24.3534	24.3534
3747	26.0149	26.0149	26.0149
3748	22.915	22.915	22.915
3749	19.1006	19.1006	19.1006
3750	25.3013	25.3013	25.3013
3751	25.2629	25.2629	25.2629
3752	23.3745	23.3745	23.3745
3753	25.9986	25.9986	25.9986
3754	17.0004	17.0004	17.0004
3755	16.3302	16.3302	16.3302
3756	24.4977	24.4977	24.4977
3757	22.7781	22.7781	22.7781
3758	20.2475	20.2475	20.2475
3759	24.0555	24.0555	24.0555
3760	24.4683	24.4683	24.4683
3761	15.5495	15.5495	15.5495
3762	28.7427	28.7427	28.7427
3763	27.8803	27.8803	27.8803
3764	20.0764	20.0764	20.0764
3765	25.4768	25.4768	25.4768
3766	22.8069	22.8069	22.8069
3767	21.9237	21.9237	21.9237
3768	24.4764	24.4764	24.4764
3769	25.7423	25.7423	25.7423
3770	16.3362	16.3362	16.3362
3771	22.0053	22.0053	22.0053
3772	30.4022	30.4022	30.4022
3773	15.292	15.292	15.292
3774	21.914	21.914	21.914
3775	28.8709	28.8709	28.8709
3776	21.1352	21.1352	21.1352
3777	23.7626	23.7626	23.7626
3778	20.7494	20.7494	20.7494
3779	15.8509	15.8509	15.8509
3780	26.2054	26.2054	26.2054
3781	34.0358	34.0358	34.0358
3782	26.0906	26.0906	26.0906
3783	28.0665	28.0665	28.0665
3784	21.4113	21.4113	21.4113
3785	26.0776	26.0776	26.0776
3786	29.2763	29.2763	29.2763
3787	27.2508	27.2508	27.2508
3788	23.1503	23.1503	23.1503
3789	1.79769e+308	inf	inf
3790	21.0423	21.0423	21.0423
3791	22.8089	22.8089	22.8089
3792	22.7228	22.7228	22.7228
3793	27.2123	27.2123	27.2123
3794	26.6847	26.6847	26.6847
3795	22.1978	22.1978	22.1978
3796	27.8798	27.8798	27.8798
3797	18.7944	18.7944	18.7944
3798	17.7508	17.7508	17.7508
3799	28.5902	28.5902	28.5902
3800	22.5643	22.5643	22.5643
3801	19.0431	19.0431	19.0431
3802	29.5544	29.5544	29.5544
3803	35.0895	35.0895	35.0895
3804	21.3304	21.3304	21.3304
3805	23.2573	23.2573	23.2573
3806	24.2317	24.2317	24.2317
3807	18.3308	18.3308	18.3308
3808	26.4126	26.4126	26.4126
3809	23.0678	23.0678	23.0678
3810	16.0681	16.0681	16.0681
3811	25.7085	25.7085	25.7085
3812	24.5629	24.5629	24.5629
3813	26.1679	26.1679	26.1679
3814	26.8702	26.8702	26.8702
3815	25.3311	25.3311	25.3311
3816	21.4993	21.4993	21.4993
3817	21.3388	21.3388	21.3388
3818	21.4599	21.4599	21.4599
3819	33.8203	33.8203	33.8203
3820	22.5236	22.5236	22.5236
3821	23.2321	23.2321	23.2321
3822	24.7663	24.7663	24.7663
3823	16.1041	16.1041	16.1041
3824	23.2523	23.2523	23.2523
3825	22.2439	22.2439	22.2439
3826	17.2018	17.2018	17.2018
3827	19.9373	19.9373	19.9373
3828	21.1512	21.1512	21.1512
3829	25.7945	25.7945	25.7945
3830	25.6725	25.6725	25.6725
3831	17.6045	17.6045	17.6045
3832	26.3542	26.3542	26.3542
3833	18.2052	18.2052	18.2052
3834	25.6884	25.6884	25.6884
3835	23.1719	23.1719	23.1719
3836	21.3142	21.3142	21.3142
3837	14.1452	14.1452	14.1452
3838	22.7985	22.7985	22.7985
3839	21.0791	21.0791	21.0791
3840	22.3903	22.3903	22.3903
3841	19.1935	19.1935	19.1935
3842	29.1859	29.1859	29.1859
3843	25.0844	25.0844	25.0844
3844	25.8091	25.8091	25.8091
3845	25.5598	25.5598	25.5598
3846	20.3071	20.3071	20.3071
3847	25.8469	25.8469	25.8469
3848	20.2685	20.2685	20.2685
3849	28.3608	28.3608	28.3608
3850	22.7984	22.7984	22.7984
3851	24.4103	24.4103	24.4103
3852	24.9471	24.9471	24.9471
3853	29.0086	29.0086	29.0086
3854	16.758	16.758	16.758
3855	21.9594	21.9594	21.9594
3856	22.2323	22.2323	22.2323
3857	23.9519	23.9519	23.9519
3858	27.0076	27.0076	27.0076
3859	1.79769e+308	inf	inf
3860	24.2717	24.2717	24.2717
3861	23.1634	23.1634	23.1634
3862	21.1071	21.1071	21.1071
3863	28.4354	28.4354	28.4354
3864	16.2646	16.2646	16.2646
3865	26.6867	26.6867	26.6867
3866	21.6165	21.6165	21.6165
3867	22.4882	22.4882	22.4882
3868	27.9675	27.9675	27.9675
3869	28.7616	28.7616	28.7616
3870	27.3086	27.3086	27.3086
3871	29.9883	29.9883	29.9883
3872	26.5816	26.5816	26.5816
3873	16.4829	16.4829	16.4829
3874	29.97	29.97	29.97
3875	25.7232	25.7232	25.7232
3876	25.8104	25.8104	25.8104
3877	20.507	20.507	20.507
3878	23.3206	23.3206	23.3206
3879	25.993	25.993	25.993
3880	26.766	26.766	26.766
3881	23.0279	23.0279	23.0279
3882	21.2365	21.2365	21.2365
3883	21.868	21.868	21.868
3884	22.502	22.502	22.502
3885	26.3854	26.3854	26.3854
3886	25.2585	25.2585	25.2585
3887	21.697	21.697	21.697
3888	33.3103	33.3103	33.3103
3889	22.8008	22.8008	22.8008
3890	21.2159	21.2159	21.2159
3891	22.6709	22.6709	22.6709
3892	24.7022	24.7022	24.7022
3893	23.7846	23.7846	23.7846
3894	21.3635	21.3635	21.3635
3895	22.5493	22.5493	22.5493
3896	26.142	26.142	26.142
3897	27.446	27.446	27.446
3898	25.9329	25.9329	25.9329
3899	31.8915	31.8915	31.8915
3900	25.1619	25.1619	25.1619
3901	24.0938	24.0938	24.0938
3902	27.7052	27.7052	27.7052
3903	26.9309	26.9309	26.9309
3904	39.641	39.641	39.641
3905	26.6678	26.6678	26.6678
3906	31.7415	31.7415	31.7415
3907	18.1428	18.1428	18.1428
3908	27.8237	27.8237	27.8237
3909	31.8743	31.8743	31.8743
3910	17.6969	17.6969	17.6969
3911	25.2084	25.2084	25.2084
3912	25.4543	25.4543	25.4543
3913	24.0282	24.0282	24.0282
3914	19.4892	19.4892	19.4892
3915	23.8271	23.8271	23.8271
3916	29.7595	29.7595	29.7595
3917	27.8146	27.8146	27.8146
3918	22.4905	22.4905	22.4905
3919	18.2682	18.2682	18.2682
3920	21.9381	21.9381	21.9381
3921	22.9655	22.9655	22.9655
3922	19.2245	19.2245	19.2245
3923	26.0817	26.0817	26.0817
3924	28.7267	28.7267	28.7267
3925	39.6195	39.6195	39.6195
3926	22.7424	22.7424	22.7424
3927	23.9678	23.9678	23.9678
3928	26.9082	26.9082	26.9082
3929	13.7693	13.7693	13.7693
3930	21.8834	21.8834	21.8834
3931	28.3105	28.3105	28.3105
3932	24.5904	24.5904	24.5904
3933	24.0496	24.0496	24.0496
3934	25.0486	25.0486	25.0486
3935	19.1503	19.1503	19.1503
3936	12.5334	12.5334	12.5334
3937	18.8475	18.8475	18.8475
3938	18.5898	18.5898	18.5898
3939	27.1081	27.1081	27.1081
3940	25.9057	25.9057	25.9057
3941	20.3238	20.3238	20.3238
3942	25.7411	25.7411	25.7411
3943	29.2881	29.2881	29.2881
3944	14.5237	14.5237	14.5237
3945	17.5169	17.5169	17.5169
3946	24.2179	24.2179	24.2179
3947	18.8821	18.8821	18.8821
3948	23.9712	23.9712	23.9712
3949	27.0705	27.0705	27.0705
3950	25.472	25.472	25.472
3951	23.4501	23.4501	23.4501
3952	26.0852	26.0852	26.0852
3953	25.3916	25.3916	25.3916
3954	24.5257	24.5257	24.5257
3955	10.204	10.204	10.204
3956	27.4334	27.4334	27.4334
3957	21.8704	21.8704	21.8704
3958	22.8535	22.8535	22.8535
3959	22.9505	22.9505	22.9505
3960	26.915	26.915	26.915
3961	21.6886	21.6886	21.6886
3962	23.5628	23.5628	23.5628
3963	25.7335	25.7335	25.7335
3964	26.7746	26.7746	26.7746
3965	26.6795	26.6795	26.6795
3966	22.7136	22.7136	22.7136
3967	22.1093	22.1093	22.1093
3968	26.9117	26.9117	26.9117
3969	23.6977	23.6977	23.6977
3970	22.1224	22.1224	22.1224
3971	22.045	22.045	22.045
3972	31.2837	31.2837	31.2837
3973	29.9907	29.9907	29.9907
3974	26.8949	26.8949	26.8949
3975	19.7216	19.7216	19.7216
3976	28.4644	28.4644	28.4644
3977	26.3067	26.3067	26.3067
3978	15.1101	15.1101	15.1101
3979	17.6212	17.6212	17.6212
3980	28.2826	28.2826	28.2826
3981	15.093	15.093	15.093
3982	26.5108	26.5108	26.5108
3983	22.3066	22.3066	22.3066
3984	27.9503	27.9503	27.9503
3985	25.9161	25.9161	25.9161
3986	21.8383	21.8383	21.8383
3987	22.3541	22.3541	22.3541
3988	20.1444	20.1444	20.1444
3989	21.8985	21.8985	21.8985
3990	23.1569	23.1569	23.1569
3991	14.3476	14.3476	14.3476
3992	22.5775	22.5775	22.5775
3993	25.6707	25.6707	25.6707
3994	22.6013	22.6013	22.6013
3995	23.273	23.273	23.273
3996	22.5661	22.5661	22.5661
3997	27.282	27.282	27.282
3998	16.2672	16.2672	16.2672
3999	30.9689	30.9689	30.9689
4000	25.3329	25.3329	25.3329
4001	24.4385	24.4385	24.4385
4002	19.9397	19.9397	19.9397
4003	24.0425	24.0425	24.0425
4004	27.671	27.671	27.671
4005	11.5286	11.5286	11.5286
4006	23.0523	23.0523	23.0523
4007	18.8544	18.8544	18.8544
4008	23.0303	23.0303	23.0303
4009	16.2645	16.2645	16.2645
4010	21.626	21.626	21.626
4011	30.7507	30.7507	30.7507
4012	23.4977	23.4977	23.4977
4013	26.2979	26.2979	26.2979
4014	20.0709	20.0709	20.0709
4015	32.5319	32.5319	32.5319
4016	29.419	29.419	29.419
4017	24.8712	24.8712	24.8712
4018	21.6783	21.6783	21.6783
4019	27.2011	27.2011	27.2011
4020	32.7188	32.7188	32.7188
4021	30.1098	30.1098	30.1098
4022	24.2729	24.2729	24.2729
4023	24.2326	24.2326	24.2326
4024	20.4319	20.4319	20.4319
4025	25.8587	25.8587	25.8587
4026	26.8628	26.8628	26.8628
4027	21.4699	21.4699	21.4699
4028	19.8646	19.8646	19.8646
4029	19.9747	19.9747	19.9747
4030	17.9051	17.9051	17.9051
4031	25.9606	25.9606	25.9606
4032	26.9371	26.9371	26.9371
4033	26.5772	26.5772	26.5772
4034	25.4051	25.4051	25.4051
4035	23.2442	23.2442	23.2442
4036	23.1752	23.1752	23.1752
4037	25.8466	25.8466	25.8466
4038	29.372	29.372	29.372
4039	24.4884	24.4884	24.4884
4040	23.8973	23.8973	23.8973
4041	17.7835	17.7835	17.7835
4042	35.5728	35.5728	35.5728
4043	23.7181	23.7181	23.7181
4044	28.2554	28.2554	28.2554
4045	21.611	21.611	21.611
4046	24.5455	24.5455	24.5455
4047	29.1816	29.1816	29.1816
4048	20.2395	20.2395	20.2395
4049	8.44915	8.44915	8.44915
4050	24.0381	24.0381	24.0381
4051	21.7716	21.7716	21.7716
4052	25.5492	25.5492	25.5492
4053	28.6888	28.6888	28.6888
4054	25.2146	25.2146	25.2146
4055	24.0729	24.0729	24.0729
4056	24.3209	24.3209	24.3209
4057	26.4911	26.4911	26.4911
4058	24.4287	24.4287	24.4287
4059	1.79769e+308	inf	inf
4060	26.6139	26.6139	26.6139
4061	38.6923	38.6923	38.6923
4062	21.6305	21.6305	21.6305
4063	25.9704	25.9704	25.9704
4064	25.0222	25.0222	25.0222
4065	22.9561	22.9561	22.9561
4066	24.6299	24.6299	24.6299
4067	18.9743	18.9743	18.9743
4068	37.4008	37.4008	37.4008
4069	25.5583	25.5583	25.5583
4070	28.0475	28.0475	28.0475
4071	19.67	19.67	19.67
4072	25.6031	25.6031	25.6031
4073	26.167	26.167	26.167
4074	19.7066	19.7066	19.7066
4075	25.8333	25.8333	25.8333
4076	15.5395	15.5395	15.5395
4077	26.6218	26.6218	26.6218
4078	21.2839	21.2839	21.2839
4079	27.0228	27.0228	27.0228
4080	27.8539	27.8539	27.8539
4081	25.6837	25.6837	25.6837
4082	24.927	24.927	24.927
4083	24.2742	24.2742	24.2742
4084	23.8935	23.8935	23.8935
4085	33.0053	33.0053	33.0053
4086	25.1796	25.1796	25.1796
4087	27.1076	27.1076	27.1076
4088	29.9931	29.9931	29.9931
4089	29.3296	29.3296	29.3296
4090	32.9649	32.9649	32.9649
4091	26.5171	26.5171	26.5171
4092	21.2428	21.2428	21.2428
4093	23.5613	23.5613	23.5613
4094	23.6534	23.6534	23.6534
4095	23.6586	23.6586	23.6586
4096	19.2467	19.2467	19.2467
4097	15.2053	15.2053	15.2053
4098	33.2218	33.2218	33.2218
4099	19.4941	19.4941	19.4941
4100	26.7737	26.7737	26.7737
4101	29.6832	29.6832	29.6832
4102	17.9715	17.9715	17.9715
4103	23.495	23.495	23.495
4104	22.2329	22.2329	22.2329
4105	25.8741	25.8741	25.8741
4106	16.6626	16.6626	16.6626
4107	24.3733	24.3733	24.3733
4108	22.4214	22.4214	22.4214
4109	29.2724	29.2724	29.2724
4110	22.6628	22.6628	22.6628
4111	24.1671	24.1671	24.1671
4112	22.2628	22.2628	22.2628
4113	25.7626	25.7626	25.7626
4114	26.9061	26.9061	26.9061
4115	21.5522	21.5522	21.5522
4116	31.784	31.784	31.784
4117	26.8656	26.8656	26.8656
4118	27.04	27.04	27.04
4119	27.0835	27.0835	27.0835
4120	24.2611	24.2611	24.2611
4121	18.4126	18.4126	18.4126
4122	1.79769e+308	inf	inf
4123	27.5543	27.5543	27.5543
4124	25.6175	25.6175	25.6175
4125	24.3229	24.3229	24.3229
4126	24.8474	24.8474	24.8474
4127	19.8043	19.8043	19.8043
4128	20.3555	20.3555	20.3555
4129	30.299	30.299	30.299
4130	23.6413	23.6413	23.6413
4131	27.8764	27.8764	27.8764
4132	27.6893	27.6893	27.6893
4133	17.1109	17.1109	17.1109
4134	20.7715	20.7715	20.7715
4135	14.2745	14.2745	14.2745
4136	11.6362	11.6362	11.6362
4137	29.0088	29.0088	29.0088
4138	18.5726	18.5726	18.5726
4139	26.039	26.039	26.039
4140	22.3874	22.3874	22.3874
4141	27.251	27.251	27.251
4142	26.1534	26.1534	26.1534
4143	29.4243	29.4243	29.4243
4144	22.4239	22.4239	22.4239
4145	22.2303	22.2303	22.2303
4146	27.2596	27.2596	27.2596
4147	22.0403	22.0403	22.0403
4148	19.5431	19.5431	19.5431
4149	27.6081	27.6081	27.6081
4150	16.5655	16.5655	16.5655
4151	25.3505	25.3505	25.3505
4152	23.7566	23.7566	23.7566
4153	26.5832	26.5832	26.5832
4154	21.4777	21.4777	21.4777
4155	20.9912	20.9912	20.9912
4156	30.1532	30.1532	30.1532
4157	19.546	19.546	19.546
4158	31.365	31.365	31.365
4159	21.5364	21.5364	21.5364
4160	19.6913	19.6913	19.6913
4161	33.5079	33.5079	33.5079
4162	22.646	22.646	22.646
4163	33.2005	33.2005	33.2005
4164	23.7931	23.7931	23.7931
4165	23.8154	23.8154	23.8154
4166	23.6107	23.6107	23.6107
4167	24.2971	24.2971	24.2971
4168	27.6872	27.6872	27.6872
4169	16.2757	16.2757	16.2757
4170	27.5315	27.5315	27.5315
4171	20.6003	20.6003	20.6003
4172	15.363	15.363	15.363
4173	24.6438	24.6438	24.6438
4174	30.3502	30.3502	30.3502
4175	21.5781	21.5781	21.5781
4176	19.146	19.146	19.146
4177	15.3165	15.3165	15.3165
4178	27.0573	27.0573	27.0573
4179	26.0944	26.0944	26.0944
4180	24.4464	24.4464	24.4464
4181	17.1047	17.1047	17.1047
4182	32.8351	32.8351	32.8351
4183	32.5608	32.5608	32.5608
4184	30.4803	30.4803	30.4803
4185	25.758	25.758	25.758
4186	26.5891	26.5891	26.5891
4187	22.2177	22.2177	22.2177
4188	26.1008	26.1008	26.1008
4189	30.1274	30.1274	30.1274
4190	25.2427	25.2427	25.2427
4191	29.0678	29.0678	29.0678
4192	25.7526	25.7526	25.7526
4193	27.0193	27.0193	27.0193
4194	1.79769e+308	inf	inf
4195	27.7134	27.7134	27.7134
4196	24.1366	24.1366	24.1366
4197	25.1462	25.1462	25.1462
4198	22.9745	22.9745	22.9745
4199	19.1773	19.1773	19.1773
4200	28.748	28.748	28.748
4201	23.8107	23.8107	23.8107
4202	28.1038	28.1038	28.1038
4203	22.5516	22.5516	22.5516
4204	21.6615	21.6615	21.6615
4205	16.3166	16.3166	16.3166
4206	24.988	24.988	24.988
4207	24.4644	24.4644	24.4644
4208	26.2036	26.2036	26.2036
4209	17.3891	17.3891	17.3891
4210	31.0984	31.0984	31.0984
4211	23.7104	23.7104	23.7104
4212	25.9591	25.9591	25.9591
4213	25.6547	25.6547	25.6547
4214	22.2344	22.2344	22.2344
4215	21.5069	21.5069	21.5069
4216	23.9112	23.9112	23.9112
4217	21.277	21.277	21.277
4218	19.1341	19.1341	19.1341
4219	20.7408	20.7408	20.7408
4220	27.403	27.403	27.403
4221	24.0144	24.0144	24.0144
4222	21.4658	21.4658	21.4658
4223	20.8823	20.8823	20.8823
4224	31.4056	31.4056	31.4056
4225	18.9794	18.9794	18.9794
4226	17.1811	17.1811	17.1811
4227	23.1303	23.1303	23.1303
4228	20.1125	20.1125	20.1125
4229	25.5404	25.5404	25.5404
4230	26.3347	26.3347	26.3347
4231	28.7841	28.7841	28.7841
4232	21.1193	21.1193	21.1193
4233	24.9247	24.9247	24.9247
4234	23.9195	23.9195	23.9195
4235	21.5989	21.5989	21.5989
4236	23.7461	23.7461	23.7461
4237	19.4543	19.4543	19.4543
4238	31.1545	31.1545	31.1545
4239	22.2185	22.2185	22.2185
4240	20.2112	20.2112	20.2112
4241	30.7272	30.7272	30.7272
4242	23.4844	23.4844	23.4844
4243	29.9492	29.9492	29.9492
4244	23.5911	23.5911	23.5911
4245	27.9065	27.9065	27.9065
4246	19.6439	19.6439	19.6439
4247	22.3205	22.3205	22.3205
4248	26.5694	26.5694	26.5694
4249	19.0036	19.0036	19.0036
4250	20.2518	20.2518	20.2518
4251	27.8793	27.8793	27.8793
4252	26.2204	26.2204	26.2204
4253	23.2234	23.2234	23.2234
4254	28.3058	28.3058	28.3058
4255	19.4054	19.4054	19.4054
4256	22.8508	22.8508	22.8508
4257	28.4876	28.4876	28.4876
4258	13.8633	13.8633	13.8633
4259	25.3908	25.3908	25.3908
4260	28.7298	28.7298	28.7298
4261	1.79769e+308	inf	inf
4262	23.5484	23.5484	23.5484
4263	24.5238	24.5238	24.5238
4264	12.9177	12.9177	12.9177
4265	27.544	27.544	27.544
4266	22.7657	22.7657	22.7657
4267	24.5151	24.5151	24.5151
4268	25.0524	25.0524	25.0524
4269	22.323	22.323	22.323
4270	23.5976	23.5976	23.5976
4271	20.8809	20.8809	20.8809
4272	12.6682	12.6682	12.6682
4273	23.9342	23.9342	23.9342
4274	18.0885	18.0885	18.0885
4275	16.5033	16.5033	16.5033
4276	26.4168	26.4168	26.4168
4277	19.6272	19.6272	19.6272
4278	25.6107	25.6107	25.6107
4279	28.8702	28.8702	28.8702
4280	17.2154	17.2154	17.2154
4281	22.2994	22.2994	22.2994
4282	20.6572	20.6572	20.6572
4283	21.1572	21.1572	21.1572
4284	24.2012	24.2012	24.2012
4285	17.0007	17.0007	17.0007
4286	28.1163	28.1163	28.1163
4287	29.12	29.12	29.12
4288	31.2157	31.2157	31.2157
4289	23.5673	23.5673	23.5673
4290	18.8416	18.8416	18.8416
4291	26.3825	26.3825	26.3825
4292	26.7204	26.7204	26.7204
4293	21.534	21.534	21.534
4294	25.7424	25.7424	25.7424
4295	22.4301	22.4301	22.4301
4296	24.2014	24.2014	24.2014
4297	19.9447	19.9447	19.9447
4298	28.0072	28.0072	28.0072
4299	19.6665	19.6665	19.6665
4300	22.1612	22.1612	22.1612
4301	24.5797	24.5797	24.5797
4302	26.5217	26.5217	26.5217
4303	25.7471	25.7471	25.7471
4304	25.5061	25.5061	25.5061
4305	21.8832	21.8832	21.8832
4306	25.7112	25.7112	25.7112
4307	26.0616	26.0616	26.0616
4308	15.9794	15.9794	15.9794
4309	26.6393	26.6393	26.6393
4310	24.0546	24.0546	24.0546
4311	26.279	26.279	26.279
4312	25.2113	25.2113	25.2113
4313	27.8177	27.8177	27.8177
4314	21.3071	21.3071	21.3071
4315	24.9168	24.9168	24.9168
4316	24.2555	24.2555	24.2555
4317	26.2831	26.2831	26.2831
4318	19.9454	19.9454	19.9454
4319	23.5888	23.5888	23.5888
4320	25.0564	25.0564	25.0564
4321	20.0628	20.0628	20.0628
4322	26.4948	26.4948	26.4948
4323	22.2809	22.2809	22.2809
4324	18.1879	18.1879	18.1879
4325	23.9908	23.9908	23.9908
4326	19.4475	19.4475	19.4475
4327	19.8421	19.8421	19.8421
4328	18.9042	18.9042	18.9042
4329	25.3562	25.3562	25.3562
4330	26.0012	26.0012	26.0012
4331	24.7817	24.7817	24.7817
4332	22.4675	22.4675	22.4675
4333	11.9696	11.9696	11.9696
4334	29.9195	29.9195	29.9195
4335	24.8844	24.8844	24.8844
4336	22.8808	22.8808	22.8808
4337	30.6268	30.6268	30.6268
4338	22.4822	22.4822	22.4822
4339	26.7397	26.7397	26.7397
4340	28.4626	28.4626	28.4626
4341	23.9834	23.9834	23.9834
4342	24.6603	24.6603	24.6603
4343	25.6247	25.6247	25.6247
4344	27.5225	27.5225	27.5225
4345	38.7365	38.7365	38.7365
4346	22.5336	22.5336	22.5336
4347	28.4767	28.4767	28.4767
4348	23.2398	23.2398	23.2398
4349	26.57	26.57	26.57
4350	22.5618	22.5618	22.5618
4351	20.2728	20.2728	20.2728
4352	26.705	26.705	26.705
4353	22.6483	22.6483	22.6483
4354	20.3746	20.3746	20.3746
4355	21.6709	21.6709	21.6709
4356	24.9381	24.9381	24.9381
4357	25.8514	25.8514	25.8514
4358	26.379	26.379	26.379
4359	25.7935	25.7935	25.7935
4360	26.5582	26.5582	26.5582
4361	24.0844	24.0844	24.0844
4362	27.8944	27.8944	27.8944
4363	34.8812	34.8812	34.8812
4364	37.8733	37.8733	37.8733
4365	13.3462	13.3462	13.3462
4366	21.3362	21.3362	21.3362
